country_name,ccode,stateabb,year,quarter,n_events,n_dissent_events,frac_dissent_events,pi,eta
Afghanistan,700,AFG,1990.0,1,177.0,11.0,0.062146892655367235,0.06158820220975083,-2.8831972473333334
Afghanistan,700,AFG,1990.0,2,162.0,19.0,0.11728395061728394,0.12394926899123951,-2.0266948166666667
Afghanistan,700,AFG,1990.0,3,51.0,5.0,0.09803921568627451,0.08898380340504121,-2.5556257713333332
Afghanistan,700,AFG,1990.0,4,99.0,14.0,0.1414141414141414,0.11931424497030578,-2.175230621
Afghanistan,700,AFG,1991.0,1,104.0,7.0,0.0673076923076923,0.06991547527666946,-2.7462303086666666
Afghanistan,700,AFG,1991.0,2,106.0,9.0,0.08490566037735849,0.08456701025445082,-2.6017642266666665
Afghanistan,700,AFG,1991.0,3,199.0,16.0,0.08040201005025126,0.08039826280741943,-2.6139556416666667
Afghanistan,700,AFG,1991.0,4,196.0,12.0,0.061224489795918366,0.051712768347101756,-3.145886646666667
Afghanistan,700,AFG,1992.0,1,173.0,5.0,0.028901734104046242,0.030896871473216243,-3.6517678300000003
Afghanistan,700,AFG,1992.0,2,568.0,21.0,0.03697183098591549,0.029697062067643346,-3.7001863866666667
Afghanistan,700,AFG,1992.0,3,386.0,16.0,0.04145077720207254,0.03536709927966744,-3.5232490966666665
Afghanistan,700,AFG,1992.0,4,171.0,5.0,0.029239766081871343,0.03354375219264007,-3.621954703
Afghanistan,700,AFG,1993.0,1,278.0,9.0,0.03237410071942446,0.033725242420192175,-3.61721591
Afghanistan,700,AFG,1993.0,2,227.0,17.0,0.07488986784140969,0.07195517934891066,-2.6454352463333333
Afghanistan,700,AFG,1993.0,3,224.0,8.0,0.03571428571428571,0.0423913442091002,-3.285476076
Afghanistan,700,AFG,1993.0,4,228.0,13.0,0.05701754385964912,0.05732038798742734,-2.916900303333333
Afghanistan,700,AFG,1994.0,1,290.0,9.0,0.03103448275862069,0.03190241579225735,-3.603495453333333
Afghanistan,700,AFG,1994.0,2,160.0,12.0,0.075,0.07321675135203473,-2.676222284666667
Afghanistan,700,AFG,1994.0,3,138.0,11.0,0.07971014492753623,0.08021222064409646,-2.6510115693333334
Afghanistan,700,AFG,1994.0,4,123.0,8.0,0.06504065040650407,0.06789550798899584,-2.808855126
Afghanistan,700,AFG,1995.0,1,244.0,16.0,0.06557377049180328,0.07055988412972451,-2.8253657386666666
Afghanistan,700,AFG,1995.0,2,137.0,1.0,0.0072992700729927005,0.0160074868286514,-4.512544496666667
Afghanistan,700,AFG,1995.0,3,186.0,5.0,0.026881720430107527,0.0324454234780947,-3.7281592206666665
Afghanistan,700,AFG,1995.0,4,282.0,10.0,0.03546099290780142,0.034029620306031905,-3.4850700933333334
Afghanistan,700,AFG,1996.0,1,217.0,9.0,0.041474654377880185,0.04132065215307181,-3.270250643333333
Afghanistan,700,AFG,1996.0,2,189.0,5.0,0.026455026455026454,0.026161353743835103,-3.9572661966666667
Afghanistan,700,AFG,1996.0,3,495.0,7.0,0.014141414141414142,0.01372241248336835,-4.495672973333333
Afghanistan,700,AFG,1996.0,4,671.0,10.0,0.014903129657228018,0.017975907120430182,-4.161286183333334
Afghanistan,700,AFG,1997.0,1,246.0,11.0,0.044715447154471545,0.032683303848216695,-3.6667241966666664
Afghanistan,700,AFG,1997.0,2,449.0,11.0,0.024498886414253896,0.025939183153780177,-3.8488762633333335
Afghanistan,700,AFG,1997.0,3,379.0,7.0,0.018469656992084433,0.019028238315219746,-4.24839177
Afghanistan,700,AFG,1997.0,4,194.0,1.0,0.005154639175257732,0.005932057843823724,-5.457815806666667
Afghanistan,700,AFG,1998.0,1,209.0,1.0,0.004784688995215311,0.004117272944216384,-5.798171973333333
Afghanistan,700,AFG,1998.0,2,248.0,1.0,0.004032258064516129,0.005320308771357432,-5.5984202566666665
Afghanistan,700,AFG,1998.0,3,553.0,5.0,0.009041591320072333,0.00860319554525997,-4.985109386666667
Afghanistan,700,AFG,1998.0,4,239.0,2.0,0.008368200836820083,0.009114334147111647,-4.996450483333334
Afghanistan,700,AFG,1999.0,1,231.0,1.0,0.004329004329004329,0.006228124572662155,-5.346849646666667
Afghanistan,700,AFG,1999.0,2,124.0,1.0,0.008064516129032258,0.011499359278346805,-4.745872526666666
Afghanistan,700,AFG,1999.0,3,222.0,7.0,0.03153153153153153,0.025055326345694368,-3.8760941933333335
Afghanistan,700,AFG,1999.0,4,291.0,1.0,0.003436426116838488,0.004671747295696899,-5.88704259
Afghanistan,700,AFG,2e3,1,189.0,0.0,0.0,0.002155214229816196,-6.5527799
Afghanistan,700,AFG,2e3,2,125.0,1.0,0.008,0.005494138047138266,-5.577251876666667
Afghanistan,700,AFG,2e3,3,220.0,1.0,0.004545454545454545,0.006350758224048159,-5.37045502
Afghanistan,700,AFG,2e3,4,229.0,2.0,0.008733624454148471,0.006739429905976512,-5.300879476666667
Afghanistan,700,AFG,2001.0,1,409.0,2.0,0.004889975550122249,0.005632397407226209,-5.46389926
Afghanistan,700,AFG,2001.0,2,285.0,2.0,0.007017543859649123,0.0067638454853050575,-5.309988290000001
Afghanistan,700,AFG,2001.0,3,1153.0,9.0,0.007805724197745013,0.005706774446402177,-5.527245606666667
Afghanistan,700,AFG,2001.0,4,4083.0,55.0,0.013470487386725447,0.012712722636195441,-4.43168728
Afghanistan,700,AFG,2002.0,1,1572.0,14.0,0.008905852417302799,0.009396253215744886,-4.8099243666666665
Afghanistan,700,AFG,2002.0,2,843.0,8.0,0.009489916963226572,0.009560759999087034,-4.812720286666667
Afghanistan,700,AFG,2002.0,3,803.0,14.0,0.017434620174346202,0.017399317516728456,-4.17851915
Afghanistan,700,AFG,2002.0,4,452.0,3.0,0.00663716814159292,0.009493818300442946,-4.9228038666666665
Afghanistan,700,AFG,2003.0,1,408.0,9.0,0.022058823529411766,0.019514052952057055,-4.093392336666667
Afghanistan,700,AFG,2003.0,2,442.0,7.0,0.01583710407239819,0.0170630015981423,-4.218389626666667
Afghanistan,700,AFG,2003.0,3,556.0,27.0,0.048561151079136694,0.04754331777309833,-3.0717676833333334
Afghanistan,700,AFG,2003.0,4,590.0,12.0,0.020338983050847456,0.021807706156789612,-3.9531814
Afghanistan,700,AFG,2004.0,1,504.0,16.0,0.031746031746031744,0.03305115419444516,-3.45669528
Afghanistan,700,AFG,2004.0,2,641.0,25.0,0.0390015600624025,0.042943349167671514,-3.21263305
Afghanistan,700,AFG,2004.0,3,645.0,30.0,0.046511627906976744,0.04643723256120193,-3.0906339866666666
Afghanistan,700,AFG,2004.0,4,755.0,15.0,0.019867549668874173,0.021688254570628486,-3.91048275
Albania,339,ALB,1990.0,1,165.0,13.0,0.07878787878787878,0.05848990008789774,-3.2855066116666665
Albania,339,ALB,1990.0,2,86.0,0.0,0.0,0.006333298575486827,-5.433547576666667
Albania,339,ALB,1990.0,3,197.0,1.0,0.005076142131979695,0.0041170809382010095,-5.870720136666667
Albania,339,ALB,1990.0,4,161.0,1.0,0.006211180124223602,0.004808402107705871,-5.7056566533333335
Albania,339,ALB,1991.0,1,314.0,1.0,0.0031847133757961785,0.005712008216221134,-5.457364226666667
Albania,339,ALB,1991.0,2,238.0,6.0,0.025210084033613446,0.018623796639690996,-4.191025843333334
Albania,339,ALB,1991.0,3,282.0,0.0,0.0,0.0033074507465517683,-6.0606790833333335
Albania,339,ALB,1991.0,4,177.0,1.0,0.005649717514124294,0.005090485960303718,-5.697367453333333
Albania,339,ALB,1992.0,1,175.0,1.0,0.005714285714285714,0.00467546956061381,-5.724370326666667
Albania,339,ALB,1992.0,2,123.0,0.0,0.0,0.0025906494195643026,-6.35749445
Albania,339,ALB,1992.0,3,110.0,0.0,0.0,0.0047021271085519855,-5.9320039966666664
Albania,339,ALB,1992.0,4,120.0,3.0,0.025,0.022124466626968018,-4.215674736666667
Albania,339,ALB,1993.0,1,109.0,1.0,0.009174311926605505,0.009825040770861802,-5.239674018333333
Albania,339,ALB,1993.0,2,87.0,0.0,0.0,0.003220292272727353,-6.2007638
Albania,339,ALB,1993.0,3,142.0,0.0,0.0,0.004624478536806742,-5.843440226666667
Albania,339,ALB,1993.0,4,160.0,2.0,0.0125,0.008077964990150595,-5.2256448833333335
Albania,339,ALB,1994.0,1,110.0,0.0,0.0,0.005403626946370216,-5.59939162
Albania,339,ALB,1994.0,2,168.0,3.0,0.017857142857142856,0.012494994909409873,-4.632959856666666
Albania,339,ALB,1994.0,3,264.0,2.0,0.007575757575757576,0.008746528422531645,-5.1130445600000005
Albania,339,ALB,1994.0,4,181.0,1.0,0.0055248618784530384,0.0049955562860220055,-5.68091834
Albania,339,ALB,1995.0,1,150.0,0.0,0.0,0.0021006567055506997,-6.550837836666667
Albania,339,ALB,1995.0,2,120.0,0.0,0.0,0.0023121524624993796,-6.443432753333333
Albania,339,ALB,1995.0,3,153.0,1.0,0.006535947712418301,0.005805723299787865,-5.581159236666666
Albania,339,ALB,1995.0,4,124.0,1.0,0.008064516129032258,0.008039633990469622,-5.210134396666667
Albania,339,ALB,1996.0,1,164.0,1.0,0.006097560975609756,0.007002519194564207,-5.277518723333333
Albania,339,ALB,1996.0,2,385.0,3.0,0.007792207792207792,0.007401744746804739,-5.26267915
Albania,339,ALB,1996.0,3,259.0,2.0,0.007722007722007722,0.007771526505530365,-5.206155913333333
Albania,339,ALB,1996.0,4,183.0,0.0,0.0,0.007610601331026792,-5.2749411466666665
Albania,339,ALB,1997.0,1,1300.0,52.0,0.04,0.05024888362414009,-3.103970786666667
Albania,339,ALB,1997.0,2,725.0,6.0,0.008275862068965517,0.01014433130038498,-4.75908171
Albania,339,ALB,1997.0,3,404.0,5.0,0.012376237623762377,0.010646911855275821,-4.774667203333333
Albania,339,ALB,1997.0,4,172.0,1.0,0.005813953488372093,0.011324118803622631,-4.821741403333333
Albania,339,ALB,1998.0,1,390.0,6.0,0.015384615384615385,0.017371042667937202,-4.269613476666667
Albania,339,ALB,1998.0,2,363.0,3.0,0.008264462809917356,0.009758121653337112,-5.032319516666667
Albania,339,ALB,1998.0,3,498.0,3.0,0.006024096385542169,0.006187769585548102,-5.415459046666666
Albania,339,ALB,1998.0,4,244.0,1.0,0.004098360655737705,0.00645617686630757,-5.42308706
Albania,339,ALB,1999.0,1,397.0,4.0,0.010075566750629723,0.009536706199932254,-4.937077773333333
Albania,339,ALB,1999.0,2,788.0,1.0,0.0012690355329949238,0.0018418531780022675,-6.681319286666667
Albania,339,ALB,1999.0,3,221.0,1.0,0.004524886877828055,0.0033324237092407605,-6.0763999066666665
Albania,339,ALB,1999.0,4,132.0,0.0,0.0,0.002563521802116618,-6.40028786
Albania,339,ALB,2e3,1,150.0,1.0,0.006666666666666667,0.004331477237318439,-5.934832186666666
Albania,339,ALB,2e3,2,108.0,0.0,0.0,0.004638902895387934,-5.78464036
Albania,339,ALB,2e3,3,103.0,1.0,0.009708737864077669,0.008615014795005335,-5.19586968
Albania,339,ALB,2e3,4,137.0,1.0,0.0072992700729927005,0.008830674634364379,-5.07510658
Albania,339,ALB,2001.0,1,255.0,4.0,0.01568627450980392,0.015845384342244587,-4.49166561
Albania,339,ALB,2001.0,2,277.0,1.0,0.0036101083032490976,0.007797579471649332,-5.171097526666666
Albania,339,ALB,2001.0,3,245.0,4.0,0.0163265306122449,0.012110120980703114,-4.691713493333333
Albania,339,ALB,2001.0,4,71.0,0.0,0.0,0.008254452934935947,-5.2871907233333335
Albania,339,ALB,2002.0,1,66.0,1.0,0.015151515151515152,0.01118163715368675,-4.833062323333333
Albania,339,ALB,2002.0,2,54.0,1.0,0.018518518518518517,0.0121100658060429,-4.73355011
Albania,339,ALB,2002.0,3,75.0,0.0,0.0,0.004606668943780174,-5.769728596666667
Albania,339,ALB,2002.0,4,47.0,0.0,0.0,0.0055898653666749875,-5.61742723
Albania,339,ALB,2003.0,1,48.0,1.0,0.020833333333333332,0.011937569089642679,-4.7469081866666665
Albania,339,ALB,2003.0,2,42.0,0.0,0.0,0.00714720739237145,-5.238686333333334
Albania,339,ALB,2003.0,3,38.0,1.0,0.02631578947368421,0.016868372479235227,-4.504377216666667
Albania,339,ALB,2003.0,4,38.0,0.0,0.0,0.010865529193223563,-4.865072913333333
Albania,339,ALB,2004.0,1,60.0,1.0,0.016666666666666666,0.012770371223468028,-4.716116696666667
Albania,339,ALB,2004.0,2,30.0,0.0,0.0,0.008714894233972974,-5.196458876666667
Albania,339,ALB,2004.0,3,27.0,0.0,0.0,0.005148987160669093,-5.6729226
Albania,339,ALB,2004.0,4,66.0,0.0,0.0,0.0030154992584337835,-6.275113663333333
Algeria,615,ALG,1990.0,1,292.0,9.0,0.030821917808219176,0.03078350478399558,-3.6928855166666668
Algeria,615,ALG,1990.0,2,406.0,1.0,0.0024630541871921183,0.005495807679463637,-5.6281778933333335
Algeria,615,ALG,1990.0,3,417.0,6.0,0.014388489208633094,0.018989939628963882,-4.41151332
Algeria,615,ALG,1990.0,4,418.0,8.0,0.019138755980861243,0.02033441127718198,-4.36018258
Algeria,615,ALG,1991.0,1,298.0,2.0,0.006711409395973154,0.007815756251616391,-5.175098713333333
Algeria,615,ALG,1991.0,2,389.0,2.0,0.005141388174807198,0.006343390133298259,-5.4123313233333334
Algeria,615,ALG,1991.0,3,370.0,5.0,0.013513513513513514,0.012041604919673748,-4.881232983333334
Algeria,615,ALG,1991.0,4,334.0,3.0,0.008982035928143712,0.007509890784994934,-5.172727743333334
Algeria,615,ALG,1992.0,1,651.0,12.0,0.018433179723502304,0.019362943776987544,-4.0525630433333335
Algeria,615,ALG,1992.0,2,492.0,19.0,0.03861788617886179,0.034945089487762315,-3.4202946733333333
Algeria,615,ALG,1992.0,3,440.0,28.0,0.06363636363636363,0.06891729442608209,-2.7053981333333335
Algeria,615,ALG,1992.0,4,421.0,18.0,0.04275534441805225,0.04313989273243808,-3.2046559366666667
Algeria,615,ALG,1993.0,1,403.0,12.0,0.02977667493796526,0.032779642883330545,-3.5555172133333333
Algeria,615,ALG,1993.0,2,321.0,14.0,0.04361370716510903,0.044181967288417584,-3.2775567766666667
Algeria,615,ALG,1993.0,3,268.0,6.0,0.022388059701492536,0.02265649296705407,-4.0791621000000005
Algeria,615,ALG,1993.0,4,409.0,9.0,0.022004889975550123,0.02102152550798459,-4.17793146
Algeria,615,ALG,1994.0,1,349.0,1.0,0.0028653295128939827,0.0057002700189827645,-5.541617626666667
Algeria,615,ALG,1994.0,2,296.0,3.0,0.010135135135135136,0.008360951948826667,-5.10668624
Algeria,615,ALG,1994.0,3,329.0,1.0,0.00303951367781155,0.00640316075039285,-5.354288056666666
Algeria,615,ALG,1994.0,4,374.0,5.0,0.013368983957219251,0.012367421616934757,-4.60238948
Algeria,615,ALG,1995.0,1,519.0,8.0,0.015414258188824663,0.01409315082724425,-4.408705173333333
Algeria,615,ALG,1995.0,2,361.0,3.0,0.008310249307479225,0.011003369508771482,-4.849744296666667
Algeria,615,ALG,1995.0,3,348.0,1.0,0.0028735632183908046,0.0053090756682660795,-5.51181537
Algeria,615,ALG,1995.0,4,464.0,10.0,0.021551724137931036,0.019701802634191364,-4.093781543333334
Algeria,615,ALG,1996.0,1,289.0,4.0,0.01384083044982699,0.017092317854075376,-4.319375753333333
Algeria,615,ALG,1996.0,2,401.0,3.0,0.007481296758104738,0.010475821113285289,-4.873717553333333
Algeria,615,ALG,1996.0,3,286.0,3.0,0.01048951048951049,0.007442936608705835,-5.207464083333334
Algeria,615,ALG,1996.0,4,402.0,1.0,0.0024875621890547263,0.0056176917602006994,-5.608252646666666
Algeria,615,ALG,1997.0,1,328.0,5.0,0.01524390243902439,0.012162583489188947,-4.7235434566666665
Algeria,615,ALG,1997.0,2,290.0,1.0,0.0034482758620689655,0.004260480467089606,-5.99611094
Algeria,615,ALG,1997.0,3,275.0,0.0,0.0,0.0023419672097579596,-6.43410311
Algeria,615,ALG,1997.0,4,251.0,3.0,0.01195219123505976,0.009728183964873627,-4.91617542
Algeria,615,ALG,1998.0,1,596.0,9.0,0.015100671140939598,0.018656592870326928,-4.175186693333334
Algeria,615,ALG,1998.0,2,355.0,9.0,0.02535211267605634,0.023944737310348414,-3.9129102566666667
Algeria,615,ALG,1998.0,3,350.0,7.0,0.02,0.02432810605689631,-3.9618788
Algeria,615,ALG,1998.0,4,388.0,8.0,0.020618556701030927,0.02239121786486481,-3.9280562
Algeria,615,ALG,1999.0,1,314.0,10.0,0.03184713375796178,0.03196328944858607,-3.6882322133333334
Algeria,615,ALG,1999.0,2,347.0,4.0,0.011527377521613832,0.01386979794775961,-4.5072891933333334
Algeria,615,ALG,1999.0,3,308.0,4.0,0.012987012987012988,0.017202590438033495,-4.31426358
Algeria,615,ALG,1999.0,4,345.0,11.0,0.03188405797101449,0.029724103955581675,-3.6701653733333335
Algeria,615,ALG,2e3,1,416.0,7.0,0.016826923076923076,0.015567253059679096,-4.452786283333333
Algeria,615,ALG,2e3,2,423.0,2.0,0.004728132387706856,0.005991111305601883,-5.384063593333334
Algeria,615,ALG,2e3,3,302.0,1.0,0.0033112582781456954,0.005431076940324152,-5.509569766666667
Algeria,615,ALG,2e3,4,356.0,6.0,0.016853932584269662,0.014906335440891693,-4.380314843333333
Algeria,615,ALG,2001.0,1,286.0,2.0,0.006993006993006993,0.010551902284514043,-4.788510236666666
Algeria,615,ALG,2001.0,2,355.0,12.0,0.03380281690140845,0.029555268589596735,-3.7074734533333333
Algeria,615,ALG,2001.0,3,335.0,5.0,0.014925373134328358,0.0160367229541528,-4.363933736666667
Algeria,615,ALG,2001.0,4,368.0,1.0,0.002717391304347826,0.0044039650751804,-5.801324336666666
Algeria,615,ALG,2002.0,1,271.0,3.0,0.01107011070110701,0.011488750629935046,-4.783537726666666
Algeria,615,ALG,2002.0,2,308.0,8.0,0.025974025974025976,0.024061049399777587,-3.8617458533333333
Algeria,615,ALG,2002.0,3,223.0,2.0,0.008968609865470852,0.011362266657661824,-4.782654186666666
Algeria,615,ALG,2002.0,4,197.0,2.0,0.01015228426395939,0.012418483074316554,-4.70509158
Algeria,615,ALG,2003.0,1,202.0,2.0,0.009900990099009901,0.008334981529375186,-5.1343802033333334
Algeria,615,ALG,2003.0,2,334.0,1.0,0.0029940119760479044,0.004582439017667658,-5.778959003333333
Algeria,615,ALG,2003.0,3,135.0,1.0,0.007407407407407408,0.008779264449235278,-5.07056277
Algeria,615,ALG,2003.0,4,105.0,1.0,0.009523809523809525,0.008449239542942185,-5.167042739999999
Algeria,615,ALG,2004.0,1,217.0,5.0,0.02304147465437788,0.019249055427210105,-4.28506582
Algeria,615,ALG,2004.0,2,217.0,3.0,0.013824884792626729,0.015808748253069146,-4.37338278
Algeria,615,ALG,2004.0,3,139.0,0.0,0.0,0.009338788493162359,-5.050114843333334
Algeria,615,ALG,2004.0,4,182.0,6.0,0.03296703296703297,0.028812615229245848,-3.8300353233333335
Angola,540,ANG,1990.0,1,147.0,0.0,0.0,0.0013780057009607316,-7.140446016666667
Angola,540,ANG,1990.0,2,101.0,0.0,0.0,0.0016142980630502015,-6.841648503333333
Angola,540,ANG,1990.0,3,169.0,0.0,0.0,0.00257245587880327,-6.400170496666667
Angola,540,ANG,1990.0,4,146.0,1.0,0.00684931506849315,0.004083794800569439,-5.991068066666666
Angola,540,ANG,1991.0,1,72.0,0.0,0.0,0.0018601932741225504,-6.746087033333334
Angola,540,ANG,1991.0,2,210.0,0.0,0.0,0.0010876676907580476,-7.211649846666667
Angola,540,ANG,1991.0,3,176.0,0.0,0.0,0.00137822163499698,-7.0593334
Angola,540,ANG,1991.0,4,88.0,0.0,0.0,0.0016863910092447568,-6.843793736666666
Angola,540,ANG,1992.0,1,108.0,0.0,0.0,0.0026499335957060393,-6.342334893333334
Angola,540,ANG,1992.0,2,115.0,1.0,0.008695652173913044,0.009106045828467588,-5.09694536
Angola,540,ANG,1992.0,3,145.0,3.0,0.020689655172413793,0.01688784283002289,-4.39645158
Angola,540,ANG,1992.0,4,524.0,2.0,0.003816793893129771,0.006289663928317151,-5.369877796666667
Angola,540,ANG,1993.0,1,567.0,6.0,0.010582010582010581,0.010083966788237695,-4.75960595
Angola,540,ANG,1993.0,2,302.0,3.0,0.009933774834437087,0.010282350622090364,-4.91739832
Angola,540,ANG,1993.0,3,294.0,2.0,0.006802721088435374,0.0078745738076163585,-5.050143136666667
Angola,540,ANG,1993.0,4,356.0,4.0,0.011235955056179775,0.010906393364628411,-4.748698806666667
Angola,540,ANG,1994.0,1,265.0,6.0,0.022641509433962263,0.02106763718086327,-4.0279884599999995
Angola,540,ANG,1994.0,2,223.0,9.0,0.04035874439461883,0.03196417182728784,-3.9676692566666665
Angola,540,ANG,1994.0,3,240.0,3.0,0.0125,0.018775814429586174,-4.171511416666666
Angola,540,ANG,1994.0,4,507.0,9.0,0.01775147928994083,0.021396882939085596,-4.24868584
Angola,540,ANG,1995.0,1,232.0,3.0,0.01293103448275862,0.008894090587508213,-4.99720503
Angola,540,ANG,1995.0,2,234.0,0.0,0.0,0.003056460896726763,-6.103098493333333
Angola,540,ANG,1995.0,3,184.0,2.0,0.010869565217391304,0.009472475541348425,-5.068057083333334
Angola,540,ANG,1995.0,4,152.0,1.0,0.006578947368421052,0.008171349991672785,-5.2007663399999995
Angola,540,ANG,1996.0,1,165.0,1.0,0.006060606060606061,0.0049714729178101935,-5.72266865
Angola,540,ANG,1996.0,2,124.0,0.0,0.0,0.0035087220345589878,-6.043159613333334
Angola,540,ANG,1996.0,3,119.0,1.0,0.008403361344537815,0.004442386946526595,-5.87216365
Angola,540,ANG,1996.0,4,99.0,0.0,0.0,0.0022811297514392236,-6.58818725
Angola,540,ANG,1997.0,1,121.0,0.0,0.0,0.0015840568988793578,-6.8773126966666664
Angola,540,ANG,1997.0,2,158.0,0.0,0.0,0.001337953706056407,-7.12688101
Angola,540,ANG,1997.0,3,167.0,0.0,0.0,0.0012544368774070037,-7.08761418
Angola,540,ANG,1997.0,4,157.0,0.0,0.0,0.0024416529076638905,-6.42600164
Angola,540,ANG,1998.0,1,99.0,2.0,0.020202020202020204,0.01571836707367184,-4.730519853333333
Angola,540,ANG,1998.0,2,99.0,2.0,0.020202020202020204,0.020301001342399705,-4.31483066
Angola,540,ANG,1998.0,3,180.0,1.0,0.005555555555555556,0.006716991341906764,-5.32006768
Angola,540,ANG,1998.0,4,138.0,5.0,0.036231884057971016,0.028952436895991706,-4.106828640333333
Angola,540,ANG,1999.0,1,244.0,14.0,0.05737704918032787,0.05398067677678558,-3.00901354
Angola,540,ANG,1999.0,2,97.0,1.0,0.010309278350515464,0.01594360490426493,-4.67024155
Angola,540,ANG,1999.0,3,140.0,1.0,0.007142857142857143,0.006655997833531231,-5.394470513333333
Angola,540,ANG,1999.0,4,106.0,0.0,0.0,0.004762324546159319,-5.72969786
Angola,540,ANG,2e3,1,129.0,2.0,0.015503875968992248,0.011574212232417159,-4.814603973333333
Angola,540,ANG,2e3,2,53.0,0.0,0.0,0.00605782648015746,-5.455152153333334
Angola,540,ANG,2e3,3,88.0,0.0,0.0,0.00471734551853769,-5.713421233333333
Angola,540,ANG,2e3,4,85.0,2.0,0.023529411764705882,0.014898961577022809,-4.501253623333334
Angola,540,ANG,2001.0,1,126.0,1.0,0.007936507936507936,0.01717483722674765,-4.276897476666667
Angola,540,ANG,2001.0,2,146.0,8.0,0.0547945205479452,0.0448679044879791,-3.27039461
Angola,540,ANG,2001.0,3,126.0,6.0,0.047619047619047616,0.040112836875856456,-3.46237308
Angola,540,ANG,2001.0,4,135.0,2.0,0.014814814814814815,0.017358049970311682,-4.406115809999999
Angola,540,ANG,2002.0,1,183.0,1.0,0.00546448087431694,0.009100195229309651,-5.022539946666667
Angola,540,ANG,2002.0,2,93.0,1.0,0.010752688172043012,0.006445716278508745,-5.42156389
Angola,540,ANG,2002.0,3,58.0,0.0,0.0,0.0030885160655621685,-6.1650935
Angola,540,ANG,2002.0,4,87.0,0.0,0.0,0.002500631953903698,-6.321798823333333
Angola,540,ANG,2003.0,1,59.0,0.0,0.0,0.00268701930061838,-6.283218943333333
Angola,540,ANG,2003.0,2,66.0,0.0,0.0,0.0034895470839994124,-6.01199339
Angola,540,ANG,2003.0,3,8.0,0.0,0.0,0.005856822609970272,-5.581289243333333
Angola,540,ANG,2003.0,4,29.0,0.0,0.0,0.005501417562240483,-5.648978536666666
Angola,540,ANG,2004.0,1,52.0,0.0,0.0,0.0036981633289807745,-5.986128556666666
Angola,540,ANG,2004.0,2,41.0,0.0,0.0,0.002894438654331269,-6.21266871
Angola,540,ANG,2004.0,3,61.0,0.0,0.0,0.002745591987576347,-6.277916183333333
Angola,540,ANG,2004.0,4,50.0,0.0,0.0,0.003474258534686574,-6.29775053
Antigua and Barbuda,58,AAB,1990.0,1,0.0,0.0,NaN,0.11755484951318633,-2.3811336384433335
Antigua and Barbuda,58,AAB,1990.0,2,7.0,0.0,0.0,0.05856105437425714,-3.1590081393333334
Antigua and Barbuda,58,AAB,1990.0,3,6.0,0.0,0.0,0.06512039554580273,-3.006345594
Antigua and Barbuda,58,AAB,1990.0,4,1.0,0.0,0.0,0.10032219247786121,-2.485592266533333
Antigua and Barbuda,58,AAB,1991.0,1,2.0,0.0,0.0,0.10611152046710094,-2.49007480471
Antigua and Barbuda,58,AAB,1991.0,2,6.0,0.0,0.0,0.08174298813840011,-2.7184777146666668
Antigua and Barbuda,58,AAB,1991.0,3,0.0,0.0,NaN,0.1846658633899089,-1.787401333829
Antigua and Barbuda,58,AAB,1991.0,4,0.0,0.0,NaN,0.30524679543248323,-0.9520743153673333
Antigua and Barbuda,58,AAB,1992.0,1,0.0,0.0,NaN,0.24083032334041704,-1.3450364164273334
Antigua and Barbuda,58,AAB,1992.0,2,4.0,0.0,0.0,0.14127439340292525,-2.0428835346666667
Antigua and Barbuda,58,AAB,1992.0,3,0.0,0.0,NaN,0.1812365353293232,-1.7314793951562666
Antigua and Barbuda,58,AAB,1992.0,4,1.0,0.0,0.0,0.14383614162707367,-2.006915977366667
Antigua and Barbuda,58,AAB,1993.0,1,3.0,0.0,0.0,0.16036605260832726,-1.9499358962733333
Antigua and Barbuda,58,AAB,1993.0,2,0.0,0.0,NaN,0.2569190966123505,-1.2546822720266668
Antigua and Barbuda,58,AAB,1993.0,3,0.0,0.0,NaN,0.31549205069492947,-0.9110106542633334
Antigua and Barbuda,58,AAB,1993.0,4,0.0,0.0,NaN,0.19081859873698356,-1.7068581034533334
Antigua and Barbuda,58,AAB,1994.0,1,14.0,0.0,0.0,0.0564887986422952,-3.1338841446666668
Antigua and Barbuda,58,AAB,1994.0,2,0.0,0.0,NaN,0.07687040651803348,-2.8275953498333335
Antigua and Barbuda,58,AAB,1994.0,3,1.0,0.0,0.0,0.10137894567461575,-2.5565792347333334
Antigua and Barbuda,58,AAB,1994.0,4,2.0,0.0,0.0,0.09513365600947703,-2.6210335720166666
Antigua and Barbuda,58,AAB,1995.0,1,5.0,0.0,0.0,0.07934505765582209,-2.7522956581333333
Antigua and Barbuda,58,AAB,1995.0,2,0.0,0.0,NaN,0.13178488737346208,-2.141490706301
Antigua and Barbuda,58,AAB,1995.0,3,5.0,0.0,0.0,0.10119275403250554,-2.4603098499400002
Antigua and Barbuda,58,AAB,1995.0,4,0.0,0.0,NaN,0.12447692652689488,-2.2202575400833333
Antigua and Barbuda,58,AAB,1996.0,1,2.0,0.0,0.0,0.16200708771690583,-1.9018829874086667
Antigua and Barbuda,58,AAB,1996.0,2,1.0,0.0,0.0,0.15451058004171825,-1.95048106735
Antigua and Barbuda,58,AAB,1996.0,3,2.0,0.0,0.0,0.16098354725993638,-1.9196445067833334
Antigua and Barbuda,58,AAB,1996.0,4,0.0,0.0,NaN,0.20584042939191408,-1.55061383924
